en,kha,translated_en_to_kha
thank,khublei,khublei
field,madan,lyngkha
fever,khieshoh,jingshit
child,khun,khynnah
child,khun rit,khynnah
armed,da ki tiar,ba don tiar
plank,lyntang,plan
pluck,kheit,lum
scold,mai,ba jem
piece,lyngkhot,ka bynta
these,kine,kine
seize,kem,shim
jildi,kloi-kloi,jidi
jildy,kloi-kloi,ka jingsniew
quick,kloi-kloi,kloi
badly,sniew,kaba sniew
rathe,kloi-kloi,ka dor
daily,man ka sngi,man ka sngi
heart,klongsnam,dohnud
naunt,kmienah,naunt
daily,man la ka sngi,man ka sngi
tatee,kmienah,ka jingbam
theta,kmienah,ka
apart,la ka jong,lait
split,kad,phiah
which,kaba,kaba
nanna,kmierad,nanna
curry,jyntah,curry
louse,jynrein,jah
group,kam ïing,kynhun
board,komiti,lieng
early,kloi-kloi,kloi
apple,apul,apple
carry,kit,rah
catch,kem,kem
cease,keinnoh,sangeh
those,kito,kita
pluck,kdiah,lum
class,klas,klas
paddy,kba,paddy
daily,kawei-pa-kawei ka sngi,man ka sngi
other,kawei pat,kiwei
glass,klat,glass
cream,malai,krem
apply,pynlong da kane,pyndonkam
while,katba,katba
uncle,mama,u kpa
every,man,uwei pa uwei
actor,tyngshop,u aktor
which,kano,kaba
smith,kamar,sngap jar
along,ryngkat lang,ryngkat
elbow,khohsiew,elbow
can 1,lah 1,lah 1
tired,la btai,ba thait
merit,jingbit,ka jingbha
alarm,jingpyntip kaba ma,alarm
aviso,jingai jingmut,ka jaka
blade,syrti,blade
steel,isbad,nar
agent,mynnong,agent
sheep,langbrot,langbrot
place,kyrteng bathikna,jaka
brush,kyrshut,sait
merit,kyrdan,ka jingbha
black,ba iong,rong saw
blame,jingkynnoh,kynnoh
niece,kynum,khun
Yolk.,Khangai.,Yolk.
snack,jingbam sngi,snack
Jump.,Ryngkoh.,Jump.
shelf,jingbuhkot,shong
alive,ba dang im,ba im
smell,iew,jingsma
birth,jingkha,kha
stand,ieng,ieng
woman,kynthei,kynthei
stone,maw,maw
sting,kynthah,sting
leave,iehnoh,leit
ovine,langbrot,ka rong
abuse,lehbein,shah lehbein
salve,jhingsleh,ka um
brain,jabieng,jabieng
tribe,jait,jaitbynriew
three,laay,lai
scarf,jainteh,scarf
might,la leh,lah
might,la lah,lah
place,jaka,jaka
stain,jakhlia jakhlaid,rong
could,la lah,lah
aloud,jam,da kaba jam
forte,jam,ba skhem
blood,ka snam,snam
tuban,jainspong,tuban
smell,iw,jingsma
towel,jainniad,towel
three,lai,lai
brick,mawit,nar
alone,marwei,marwei
tammy,jain,ba jem
quiet,jar-jar,sngap jar
ahead,sha khmat,shakhmat
agree,mynjur,mynjur
cloth,jain,jain
block,khang lad,block
blind,matlah,matlah
blank,thylli,thylli
unzip,loit budam,bym don zip
cable,kebel,cable
snail,mattah,snail
means,lad,ka mut
again,sa shi sien,sa shisien
convo,iakren ia khana,con
rinse,kynruh,sait
noise,jingiajam,jingsawa
shake,kynruh,pynkhih
match,jingiakhun,ialehkai
birth,jingkha,kha
death,jingiap,iap
feast,jingkhawai,jingkhawai
ankle,matsohlah,kjat
fence,jingker,ka jingkieng
smell,jingiew,jingsma
noise,jingkeh,jingsawa
shade,jingkah syrngiew,shade
throw,iakawang,bret
seedy,kynrum kynram,symbai
levin,leilieh,levin
can 2,ka tin,lah 2
shift,kynriah,kylla
shank,lbong,shank
go by,iaid lait,leit noh
thigh,lbong,thigh
drain,liew nur,pyntuid
match,jingia-aireng,ialehkai
fight,ialeh,ialeh
allow,shah,ai
haste,jingkloi,kyrkieh
sloth,jingjaipdeh,sloth
joint,mat,ba iasoh
shifty,basianti,kylla
secure,baskhem bha,ba shngain
arrive,poi,poi
friend,lok,paralok
Arbury,Bilat,Ka jingpang
return,leit phai,pynphai
except,lait tang,lait noh
eldest,banyngkong,ba kham heh
others,kiwei pat,kiwei
return,ai noh,pynphai
thrice,laiwat,ka jingjyllei
invite,khot sngewbha,khot
ermine,bapalwan,pynjot
crafty,basianti,ba jem
common,ba long ’riewmadan,ba ju jia
Alston,Bilat,Alston
narrow,ba khim,ba rit
thrice,laisien,ka jingjyllei
stupid,bamutlop,ba bieit
belive,kloi-kloi,ngeit
spirit,mynsiem,mynsiem
stupid,bamutlop runar,ba bieit
sneery,bameng,ba jem
afraid,tieng,tieng
Astley,Bilat,Ka jinglong
haught,bameng,ba la shet
add up,pyndap,pyndap
behave,lah,leh
clever,banang,ba stad
sniffy,bameng,ba jem
forget,klet,klet
I came,Nga La Wan,Nga wan
of use,bamyntoi,jong ka jingpyndonkam
pencil,let,pensil
lordly,basarong,kynrad
artful,basianti,ba itynnad
agency,u nongtalbi,ka tnad
shower,lappraw,sait
strong,bashait baeh,ba khlain
mañana,lashai,ka rong
August,Nailar,August
little,barit,khyndiat
cowboy,khynnah ap masi,masi
affair,kaei kaei ba la leh,ba iadei
lesson,lynnong,jinghikai
advert,jingpynbna,pyntip
season,aiom,aiom
Ayside,Bilat,shabar
locker,almari,locker
Hello!,Ei!,Helllo!
Aspull,Bilat,Pynduna
moment,khyllipmat,ka por
prince,khun syiem,syiem
affect,ktah,ktah
closet,almari,ka jaka buh jingbam
puppet,khunmynriew,khun masi
rectus,lbong,shongthait
sickly,bapang,pang
sheepy,langbrot,langbrot
always,barabor,man ka por
advice,ai jingmut,ai jingmut
utmost,bapawkhmat,kham bunsien
Cherra,Sohra,Cherra
clever,basian,ba stad
famous,bapawnam,ba pawnam
vanity,kingkyreit,ka jinglong
afford,jingkotbor ban siew,ba lah
Hurry!,Kloi!,kyrkieh!
arrest,kem,kem
add on,pyndap,pyndap
either,lane,lane
advise,jing ai jingmut,ai jingmut
salute,khublei burom,ka jingkren
Sunday,Sngi Roibar,Sngi U Trai
around,kylleng,sawdong
Bordon,Bilat,Bordon
things,kiei kiei,kiei kiei
sweger,kiaw-kurim,sngap jar
bright,baphyrnai,ba shai
liquor,kiad,kyiad
absent,bapep,bym don
honest,bahok,ba shisha
wabbit,la btai,wabit
pronto,kloi-kloi,pronto
Tadley,Bilat,Tadley
unless,lymda kumta,lymda
polite,badonakor,ba don akor
amused,la pyn sngewbha,ba sngewtynnad
by far,bajem,haduh mynta
gentle,bajemnud,ba jem
Hurry!,Wut!,kyrkieh!
allied,paralok,ba la pyniasoh
attack,kynrup,hiar thma
smooth,bajlih,ba jem
run at,kynrup,mareh ha
bottom,lyeit,shapoh
nearly,kumba,jan
refuse,kyntait,kyntait
nother,lymne,ym
common,bajudon,ba ju jia
behind,nadien,shadien
cousin,bakha,para
across,lyngba,sha shiliang
Mackem,Bilat,Mackem
Torbay,Bilat,Torbay
admire,iaroh,sngewtynnad
animal,mrad,mrad
narrow,bakhim,ba rit
strong,bakhlain,ba khlain
amount,tyngka,ka dor
ending,babuh,kaba kut
Piddle,Bilat,Piddle
Friday,Sngi thohdieng,sngi
flying,baher,her
cotton,kynphad,u sohjew
soople,baiadei,ki sohjew
Ramsey,Bilat,Ramsey
master,kynrad,kynrad
almost,lah jan,la jan
abound,kynrei,bun
decent,baibit,ba biang
flatly,kyndiang,ba jem
return,kylliang,pynphai
gainly,bailub,ioh
reward,bainong,ka bainong
tenous,baduna,ba shiphew
always,borabor,man ka por
repent,kylla kaba mut,kylla
debile,baduna,ba sniew
100 kg,kwintal,100 kg
pretty,baitynnad,ba itynnad
untidy,kynrum kynram,bym don jingmut
amazed,lyngngoh,lyngngoh
Monday,Sngi nyngkong,sngi Nyngkong
useful,badonkam,ba myntoi
summer,lyiur,ka por lyiur
soonly,kumne kumne,shen
of use,badonkam,jong ka jingpyndonkam
sloppy,kynrum kynram,ba sniew
weapon,ksangkti,tiar
nephew,kynum,khun
annual,shi sien shi snem,man la u snem
oxlike,baanna,ox
kludgy,bakyrkieh,ba jem
urgent,bakyrkieh eh,kyrkieh
Whitby,Bilat,lieh
Havant,Bilat,Ka jingdon
listen,kohnguh,sngap
comply,kohnguh,kohnguh
pooped,la btai,ba la shah rong
Gotham,Bilat,Gotham
greedy,balalot,ba thrang
Sikkim,lum Makashang,Sikkim
adjust,pyniabiang,pynbeit
Shoot!,Siat!,Shot!
Yeovil,Bilat,Yeovil
meemaw,kmierad,meemaw
troppo,balamwir,trop
granny,kmierad,ba bun
anyone,mano mano ruh,uno uno
anyway,da kumno kumno,la kumno kumno
gentle,balui-lui,ba jem
vinney,Bilat,vin
mother,kmie,kmie
appeal,jingkyntu,jingujor
gather,lum,lum
little,ba rit,khyndiat
sister,kong,para
sacral,bakyntang,ba shong
sacred,bakyntang,ba kyntang
sawney,baanna,saw
Ludlow,Bilat,Ludlow
thread,ksai,thread
string,ksai,string
answer,jubab,jubab
master,babu,kynrad
degree,kyrdan,degree
millet,krai,millet
enough,babiang,biang
garden,kper,kper
pretty,babha briew,ba itynnad
joyous,bakmen,ba kmen
gramps,kparad,ki jingbam
appear,wan paw,paw
grampa,kparad,grampa
bitter,bakthang,ba sngewsih
stupid,bakuman,ba bieit
father,kpa,kpa
comely,babha briew,ba wan
bleary,la btai,ba dum
lonely,bakynjah,marwei
second,baar,ba ar
unwise,baanna,bym don jingstad
cheery,bakynjai,ba sngewbha
plough,lur,plough
twatty,baanna,arphew
chirpy,bakynjai,ba sngewtynnad
goodly,babha briew,bha
plumpy,bajlih,ba jem
actual,da shisha,ba shisha
dinner,jingbam sngi,jingbam janmiet
loudly,jam,da kaba jam
nearly,ha syndah,jan
supper,jamiet,jingbam
labour,jingtrei,jingtrei
become,kylla long,kylla
blonde,rong stem ksiar,rong
unhale,bymkhoit bymkhiah,bym ring mynsiem
unable,bymlah,bym lah
motive,jingthmu,jingthmu
beside,ha syndah,nalor
wicked,bymman,bymman
untrue,bymshisha,bym shisha
unwise,bymstad,bym don jingstad
vanity,jingthala,ka jinglong
accuse,kynnoh,kynnoh
tofore,ha shuwa,haduh mynta
stripe,jingsympat,strep
assist,bynrap,iarap
warmth,jingsyaid,jingshit
absent,bym don,bym don
before,shwa,shuwa
wisdom,jingstad,jingstad
gloves,jingsop kti,ki gloves
radish,muli,radish
before,ha shuwa,shuwa
behalf,ha ha jaka jong,na ka bynta
behave,leh,leh
danger,jingma,jingma
indeed,da shisha,shisha
spazzy,bym nangkren,ba jem
really,da shisha,shisha
beauty,jingbhabriew,ka jingitynnad
honour,burom,burom
napkin,jainniad,napkin
deeply,kaba jylliew,jylliew
Hurry!,Dabaw!,kyrkieh!
person,briew,briew
tremor,jumai,khih
custom,dustur,ba la shna kyrpang
person,briw,briew
answer,jubab,jubab
use to,ju phah,pyndonkam
defeat,jop,rem
button,budam,button
Hurry!,Kloi wut!,kyrkieh!
excuse,map,map
sprout,mih,pynmih
career,ka jingtrei,kam
across,na shiliang sha shiliang,sha shiliang
decide,rai,rai
talent,buit,sap
go out,mih,leit shabar
behind,hadien,shadien
pardon,map,ka jingsngewsih
nation,jaitbynriew,jaitbynriew
policy,buit,polisi
battle,thma,thma
carpet,"dari, jingsiang",carpet
carrot,kajor,ka kali
profit,jingïoh nong,jingmyntoi
decade,shiphew snem,shisnem
debate,iatai nia,jingiatai
reward,buskit,ka bainong
Hurry!,Pynstet!,kyrkieh!
tofore,ha khmat,haduh mynta
adviso,jingsneng,advisiso
uproar,jingkynwin,ba heh
centre,pdeng,pdeng
attack,jingkynrup,hiar thma
mutton,doh blang,mutton
change,jingkylla,kylla
attack,jingktah kti,hiar thma
health,jingkhoit-jingkhiah,ka koit ka khiah
motion,jingkhih,jingkhih
number,jingkhein,number
Relax.,Jaijai.,Pynbeit.
beyond,palat,shabar
rancor,jingisih,rancor
access,kaba lah ban pyndonkam,ioh
accept,pdiang,pdiang
hatred,jingisih,jingshun
tailor,dorji,jain
charge,shim peisa,shim
abroad,shabar ri,shabar
stroll,jingiaidkai,iaid
minute,minit,minit
berate,dumok mai,ba la buh
bitter,jingkthang,ba sngewsih
change,kylla,kylla
chance,lad,lad
thrash,dung,thiah
dinner,jingbam met,jingbam janmiet
wealth,jingdon,spah
tiffin,jingbam sngi,ka tiffin
handle,jingbat,pyniaid
member,dkhot met,dkhot
dancer,nongshad,shad
pillar,mot,lum
better,kham bha,kham bha
balsam,jhingsleh,balsam
behind,shadien,shadien
before,ha khmat,shuwa
castle,ka kut,iing
belief,jingngeit,jingngeit
belong,dei jong,dei
damage,jingjulor,pynjulor
motion,jingshad sawdong,jingkhih
growth,jingsan,jingroi
should,dei,dei
enough,dei,biang
return,jingpynphai,pynphai
choose,jied,jied
indeed,ha ka jingshisha,shisha
hookey,jingpep skul tuh,hookey
duster,jingniad,ka por mynstep
beside,ha syndah,nalor
profit,jingmyntoi,jingmyntoi
harrow,dieng moi,pynkhih
danger,jingmynsaw,jingma
growth,jingmih,jingroi
lenity,jingmap,ka jinglong
virtue,jinglong kordor,ka jinglong babha
nature,jinglong,ka mariang
doctor,doktor,doktor
turtle,dkar,turt
onrush,jinglehpalat,ka um
animal,mrad,mrad
vanity,jinglehnoh-ei,ka jinglong
adviso,jingai jingmut,advisiso
get on,manbha,kiew
people,briew,ki briew
August,Nailar,August
yellow,bastem,rong
Smile.,Rymmuiñ.,Ka jingphuh samrkhie.
stingy,khapnap,ba jem
aspect,kaba iadei,ka bynta
cheery,basuk,ba sngewbha
chirpy,basuk,ba sngewtynnad
assist,iarap,iarap
assume,mutdur,shim
differ,iapher,iapher
mainly,khamtam eh,khamtam
mostly,khamtam eh,kham bunsien
assure,pynthikna,pynthikna
spread,iar,pynphriang
modify,batai,pynkylla
singly,khamtam,marwei
better,kham shait,kham bha
assist,iarap,iarap
prefer,kham kwah,kham kwah
bleary,bathait,ba dum
pooped,bathait,ba la shah rong
wabbit,bathait,wabit
attach,pyndait,pyndait
better,kham bha,kham bha
Snacks,Jingbam,Ki Snack
called,la khot,la khot
hollow,bathliew,ba dum
hungry,bathngan,thngan
attack,ialeh jubor,hiar thma
cannot,ym lah,ym lah
speech,iakren ia khana,kren
golden,bastem,ksiar
coward,khawpud,ka rong
craven,khawpud,ba la khleh
artist,nongdro,u nongdro
indigo,lir,indigo
repeat,iai ong,pynbud biang
tofore,mynshuwa,haduh mynta
expect,khmih lynti,khmih lynti
boncer,basngewphylla,boncer
bonzer,basngewphylla,bonzer
mayhap,lehse,lah
person,mei,briew
forest,khlaw,khlaw
jungle,khlaw,khlaw
absorb,kjit,shim
mother,mei,kmie
humble,basngewrit,ba pynrit mynsiem
beside,harud,nalor
ablins,lehse,ki bym lah
people,khin ki hajar,ki briew
triste,basngewsih,ka jingpang
sister,hynmen kynthei,para
sister,hynmen,para
cancer,jingpang bampong,cancer
ground,madan,khyndew
hostel,hostel,hostel
asleep,ba iohthiah,thiah
incony,basngewtynnad,ba iadei
get up,khie ryngkat,khie
mythos,iakren ia khana,myth
pimped,basngewtynnad,ba la shah rong
Hello!,Kumno!,Helllo!
cancel,Pyndam,pynsangeh
twelve,khadar,shiphew
sooner,kham,kloi
attend,ban leit,wan
againe,biang biang,ba iadei
menage,kam ïing,ka jingbam
modest,batipduk tipsuk,ba rit
family,kam ïing,long iing
duties,kam ki duk,ki kamram
matter,kam,ka jingdonkam
demand,jingdawa,dawa
forbid,bidong,khang
be raw,im,long
sempre,man ka por,baroh
barren,bijai-ei,ba ar
camera,kamera,camera
matter,kaei kaei,ka jingdonkam
vanish,jah noh,jah
within,hapdeng,hapoh
bickie,biskit,ba bun
cookie,biskit,ka jingbam
Smile.,Rkhie.,Ka jingphuh samrkhie.
calmly,da kaba jemnud,da kaba jem
Hello.,Kumno.,Helllo.
forbid,mana,khang
degree,"ka nam, kakyrdan",degree
define,ai jingmut,batai
defend,iada,iada
action,jingleh,jingleh
heaven,bneng,bneng
canvas,jain,lah
vapour,jynhaw,vapour
fabric,jain,jain
defeat,"jingpynrem, jingpynliem",rem
active,ba smat,ba trei
always,man ka por,man ka por
accent,rukom kynnoh,ac
butter,makhon,butter
market,iew,iew
August,Nailar,August
aidant,baïarap,iarap
Sunday,Sngi Roibar,Sngi U Trai
inside,hapoh,hapoh
future,Ka lawei,ka lawei
aright,beit,ba dei
aidful,baïarap,ba iarap
palace,iingsyiem,iing
Monday,Sngi Nyngkong,sngi Nyngkong
bazaar,iew,bazar
violin,bela,vioin
enough,biang,biang
alcove,kamra thiah,alove
middle,hapdeng,pdeng
author,nongthoh,nongthoh
debile,batlop,ba sniew
tenous,batlop,ba shiphew
fiddle,bela,ba jem
Friday,Sngi Thohdieng,sngi
foreign,Phareng,bar ri
capable,ba lah,ba lah
call up,khot shaneng,khot
Wareham,Bilat,Wareham
Wickham,Bilat,Wickham
absence,jingbym don,bym don
pronoun,Pronoun,ba bun
Kolkata,Kolkata,Kolkata
English,Phareng,English
advance,jingkiew,kham sha khmat
alcohol,kyiad,kyiad
Warwick,Bilat,Warwick
ceiling,sad,ba sah
captain,kapten,u kapten
airport,ka jaka hiar liengsuin,kad liengsuin
central,pdeng,pdeng
against,pyrshah,pyrshah
capital,nongbah,ka nongbah
Wembley,Bilat,Ka jingjop
camping,ka jingleit ktem,jaka shong jaka sah
certain,thikna,thikna
capture,kem,kem
careful,phikir,ba husiar
knucker,Bilat,knucker
alarmed,la husiar,ba sngew lyngngoh
century,spah snem,spah snem
cabinet,duli,ka cabinet
courier,pion,u nongrah
Telford,Bilat,Telford
ability,sap,jinglah
approve,mynjur,mynjur
attract,khring,khring
Tuesday,Sngi ba ar,sngi
appoint,thung,thung
back up,kyrshan dien,shadien
England,Bilat,England
Fareham,Bilat,Fareham
deliver,"ai,wanrah",pynpoi
baggage,jingkit,ka jingkit
balance,jingryntih,ba iadei
Gatwick,Bilat,Gatwick
delight,jingkmen,jingsngewbha
anybody,uno uno,uno uno
Gosport,Bilat,Gosport
defence,ka jingiada,iada
Harwich,Bilat,Harwich
bandage,"jing spaiñ, jainsop",band
bargain,dait dor,ba ia kren
Crawley,Bilat,Ka jingpang
barrier,jingker,khang
Clifton,Bilat,Clifton
Chatham,Bilat,Chatham
mailman,pion,mail
postman,pion,hadien
ashamed,lah lehrain,sngewlehrain
Ancoats,Bilat,Ki jingbam
Anfield,Bilat,Ka madan
abandon,ieh,ieh
arrival,jingwan poi,poi
ablings,lehse,ki jinglah
perhaps,lehse,lehse
arrange,pynbeit,pynbeit
Ardwick,Bilat,Ardwick
Arnside,Bilat,Ka jingduna
Arundel,Bilat,Arundel
Aughton,Bilat,Aughton
October,Risaw,Lber
Product,Mar,Ka jingmih
actress,puron,aktress
address,ka jaka sah,kren
Bedford,Bilat,thiah
attempt,jingpyrshang,pyrshang
biscuit,biskit,ba bun
base on,ka nongrim halor,nongrim
declare,pynbna,pynbna
amazing,baphylla,ba phylla
benefit,jingmyntoi,jingmyntoi
Pimlico,Bilat,Pimlico
cheaply,kaba rem dor,rem dor
already,lah da dep,la dep
Preston,Bilat,Preston
Reading,Bilat,jingpule
betting,ka jingthong,bet
Swanage,Bilat,Ka jinglong
between,hapdeng,hapdeng
Swindon,Bilat,Swindon
charity,"jingasbun, jinglehisynei",ka jingai sngewbha
bicycle,ka saikil,baicycle
chapter,ka lynnong,lynnong
Taunton,Bilat,Taunton
billion,spah klur,klur
channel,chanel,channel
biology,ka jingstad jingim,biology
chamber,kamra,kamra
beneath,ha trai,hapoh
decline,jinghiar,hiar
believe,ngeit,ngeit
analyse,bishar bniah,bishar
battery,u bateri,battery
Ipswich,Bilat,Ipswich
anxious,khuslai jingmut,ba khuslai
anxiety,jingpisa,jingkhuslai
Loegria,Bilat,Loegria
acquire,iohjop,ioh
beat up,shoh,beit
another,uwei pat,kawei pat
because,namar,namar
annoyed,shrai,ba sngewsih
deal in,jingiakut bad,iateh hapoh
achieve,iohjop,ioh
bedroom,kamra thiah,kamra thiah
article,ka artikl,ka jingthoh
Newbury,Bilat,Newbur
angrily,da ka jingbitar,da ka jingbitar
account,jingkhein,acal
dancing,shad,shad
ancient,ba hyndai,hyndai
amusing,ba komik,ba sngewtynnad
Margate,Bilat,Margate
consist,don,kynthup
January,Kyllalyngkot,Kyllalyngkot
be less,duna,kham duna
neptune,duriaw,bym don pop
howbeit,kumjuh,kumno
anymore,ei ei,ym
at last,ha bakut,khatduh
even so,kumjuh,wat kumta
finally,ha bakut,khatduh
at last,ha ka bakhatduh,khatduh
finally,ha ka bakhatduh,khatduh
promise,kular,kular
weapons,ksangkti,ki tiar
in fact,ha ka jingshisha,ha ka jingshisha
in time,ha ka por babiang,ha ka por
in time,ha ka por kaba biang,ha ka por
at last,ha kaba khadduh,khatduh
finally,ha kaba khadduh,khatduh
equally,ha syndah,mar katjuh
brother,hep,hynmen
grandam,kmierad,kmie
indoors,hapoh ïing,hapoh iing
beneath,hapoh,hapoh
between,hapdeng,hapdeng
nowhere,hangno hangno ruh,ym don jaka
upbraid,dumok mai,ba la shah rong
grannie,kmierad,ka kmie
grandma,kparad,kmie
grandpa,kparad,kpa
address,kren ha,kren
briefly,haba shu ong lyngkhot,khyndiat
gunnery,ksangkti,ka suloi
loosely,ha syndah,ba lait
belsire,kparad,ba bun
brother,hynmen,hynmen
January,Kyllanglyngkot,Kyllalyngkot
be dark,dum,long
consist,kynthup,kynthup
godhood,blei,ka jinglong blei
Elysium,bneng,Elysium
unkempt,kynrum kynram,bym don
persons,briew,ki briew
We try.,Ngi pyrshang.,Ngi pyrshang.
station,buh,steshon
put off,buh teng,pynsangeh
put off,buhteng,pynsangeh
chatter,kynkaw,ia kren
respect,burom,burom
present,buskit,ba don
clearly,kyndiang,shai
unusual,bymjudon,bym ju long
peccant,bymkhoit bymkhiah,bym don jingmut
unknown,bymtip,bym tip
through,da,lyngba
however,kumjuh,pynban
betimes,kumne kumne,ki por
pismire,dkhiew,ba sngewsih
erelong,kumne kumne,ba bakla
so that,kumta ba,kumta
besides,de,nalor
tobacco,dumasla,duma
as well,de,kumjuh
at dawn,dang step ngir,ha ka por mynstep
milkman,kwar,dud
obliged,da sngewburom,ba la shah
indeedy,da shisha,bym don
quintal,kwintal,ba sah
perhaps,da kaba ryngkhat,lehse
quinine,dawai khieshoh,quine
request,kyrpad,jingkyrpad
brother,hynmen shynrang,hynmen
beldame,kmierad,ba la khleh
studies,jingpule,jingpule
whistle,jingput,pyrta
attempt,jingpyrshang,pyrshang
thunder,jingsawa ha ki lyoh,ka jingsawa
microbe,khniang jingpang,khniang
bravery,jingshlur,ka jingshlur
without,khlem da,khlem
without,khlem,khlem
leopard,khla,ka sniehdoh
warning,jingsneng,jingmaham
ink pot,khiew sia,ink
pyrexia,khieshoh,pyrexia
science,jingstad jylliew,science
prevent,khang,ban iada
purpose,jingthmu,jingthmu
chiefly,khamtam eh,khamtam
larceny,jingtuh,ba bun
however,kajuh,pynban
howbeit,kajuh,kumno
chamber,kamra thiah,kamra
even so,kajuh,wat kumta
forever,jynduh,junom
abdomen,jylleng,kpoh
truancy,jingpep skul tuh,ka jinglong ba shisha
another,kawei pat,kawei pat
forever,junom,junom
conquer,jop,jop
at once,joit,shisien
trouble,jinjar,jingeh
meeting,jingïalang,jingialang
rip-off,jingtuh,rip-off
heavily,jur,shibun
be ripe,ih,long
prepare,khreh,pynkhreh
calibre,jinglong,ka caliber
breathe,im,ring mynsiem
smartly,kloi-kloi,da kaba stad
Houdini,jah noh,Houdini
workshy,jai-pdeh,ba trei
quickly,kloi-kloi,kloi
be fast,kloi,long
swaddle,jain,sngap jar
textile,jain,jain
garment,jainkup,jain
evening,janmiet,janmiet
be soft,jem,long
get wet,jhieh,sngem
suck up,kjit,sngap
unguent,jhingsleh,bym don
warning,jingai jingmut,jingmaham
alcohol,kiad,kyiad
parents,ki kmie ki kpa,ki kmie ki kpa
support,jingkyrshan,jingkyrshan
poverty,jingkyrduh,jingduk
be cold,khriat,long
welcome,khublei,pdiang sngewbha
goodbye,khublei,khublei
Camera.,Ka kor shondur.,Camera.
provide,khreh,pynbiang
disgust,jingisih,sngewsih
chicken,khun syiar,syiar
decency,jingdonakor,ka jinglong
empress,khun syiem,pynkhih
benefit,jingbha,jingmyntoi
student,khynnah skul,samla pule
mistake,jingbakla,jingbakla
meeting,jingiaseng,jingialang
support,kyrshan,jingkyrshan
on foot,da ka kjat,ha ka kjat
bedroom,kamra thiah,kamra thiah
sunrise,mihsngi,mih
brother,bah,hynmen
Really?,Shisha!,Hooid?
Tuesday,Sngi ba-ar,sngi
surface,madan,sla
present,badon,ba don
Freeze!,Sangeh!,Pynkhluit!
careful,baphikir,ba husiar
sufffix,babuh,ba jem
careful,babniah,ba husiar
foolish,babieit,bieit
occiput,lyngkdong,ba sah
run out,mih shabar,mareh
poetess,myllung,ka poitri
Get up.,Khie joit.,Khie.
Listen.,Sngap.,Sngap.
through,lyngba,lyngba
nauther,lymne,nauter
meshuga,baanna,meshuga
lunkish,baanna,lum
neither,lymne,ym
naughty,barunar,ba sniew
regular,baryntih,man ka por
valiant,basarong,ba shlur
nonweak,bashait baeh,bym tlot
beamish,baphuhmut,ba jem
cunning,basianti,ba jem
set out,mih,buh
germane,baiadei,ba bun
however,mar kumjuh,pynban
febuary,Rymphang,ba sngewsih
shallow,bajyndong,ba jylliew
crooked,bakdor,ba la tyrkhong
cousins,bakha,ki para
healthy,bakhoit bakhiah,ba koit ba khiah
hostess,bakhot sngewbha,pdiang
selfish,bakhwan shimet,ba sngewrit
strange,bakhyllah,ba phylla
howbeit,mar kumjuh,kumno
Freeze!,Wat khih!,Pynkhluit!
I work.,Nga trei.,Nga trei.
Choice.,Jiedmon.,Jied.
even so,mar kumjuh,wat kumta
forgive,map,map
anybody,mano mano,uno uno
patient,baiaishah,nongpang
clamant,bakyrkieh eh,ba jem
avarous,balalot,ba sngewsih
I lost.,Nga rem.,Nga la rem.
He ran.,U mareh.,U la mareh.
naughty,balushia,ba sniew
live on,bam da,im
her own,la,jong ka
haughty,bameng,ba sngewsih
helpful,baiarap,iarap
Get up.,Ïeng joit.,Khie.
haughty,basarong,ba sngewsih
scholar,ba ïoh baibam,riewstad
sharpen,lit,pynkhih
stellar,basngewphylla,ba jem
in vain,lehnoh ei,ha ka por
heinous,basngewtriem,ba shyrkhei
deadpan,basianti,ba iap
Rainbow,Simpyllieng,Rainbow
perfect,ba la biang nadong shadong,ba janai
explain,batai,batai
qualify,batai,ba biang
October,Risaw,Lber
foolish,baanna,bieit
certain,bathikna,thikna
article,article,ka jingthoh
Attack!,Ther!,Pynsangeh!
cabinet,almari,ka cabinet
at home,la ïing,ha iing
almirah,almari,almirah
because,namar,namar
rightly,beit,hok
be idle,alhia,long
his own,la,jong u
biscuit,biskit,ba bun
be back,ba don pat,to wan phai
unclasp,loit budam,bym don jingma
perfect,bajanai,ba janai
boobish,baanna,ka kpoh
roguish,basianti,rong
practic,basianti,leh
thirsty,basliang,sliang
